"indepCut","depCut","model","cutpoint","beta","N","clsize"
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.47,0.27,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.63,0.63,"C",0.5,1.38629436111989,100,4
0.33,0.23,"C",0.5,1.38629436111989,100,4
0.51,0.69,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.45,0.53,"C",0.5,1.38629436111989,100,4
0.77,0.35,"C",0.5,1.38629436111989,100,4
0.39,0.51,"C",0.5,1.38629436111989,100,4
0.57,0.49,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.79,0.49,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.51,0.47,"C",0.5,1.38629436111989,100,4
0.69,0.57,"C",0.5,1.38629436111989,100,4
0.35,0.75,"C",0.5,1.38629436111989,100,4
0.13,0.13,"C",0.5,1.38629436111989,100,4
0.07,0.55,"C",0.5,1.38629436111989,100,4
0.75,0.75,"C",0.5,1.38629436111989,100,4
0.55,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.47,"C",0.5,1.38629436111989,100,4
0.41,0.35,"C",0.5,1.38629436111989,100,4
0.57,0.53,"C",0.5,1.38629436111989,100,4
0.31,0.31,"C",0.5,1.38629436111989,100,4
0.59,0.53,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.17,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.49,"C",0.5,1.38629436111989,100,4
0.69,0.51,"C",0.5,1.38629436111989,100,4
0.43,0.43,"C",0.5,1.38629436111989,100,4
0.61,0.69,"C",0.5,1.38629436111989,100,4
0.57,0.57,"C",0.5,1.38629436111989,100,4
0.47,0.45,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.57,0.57,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.45,0.45,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.57,0.55,"C",0.5,1.38629436111989,100,4
0.51,0.79,"C",0.5,1.38629436111989,100,4
0.51,0.93,"C",0.5,1.38629436111989,100,4
0.47,0.49,"C",0.5,1.38629436111989,100,4
0.53,0.43,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.07,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.55,"C",0.5,1.38629436111989,100,4
0.51,0.43,"C",0.5,1.38629436111989,100,4
0.57,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.63,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.03,0.03,"C",0.5,1.38629436111989,100,4
0.57,0.57,"C",0.5,1.38629436111989,100,4
0.51,0.59,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.81,0.53,"C",0.5,1.38629436111989,100,4
0.45,0.45,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.39,0.45,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.39,"C",0.5,1.38629436111989,100,4
0.59,0.53,"C",0.5,1.38629436111989,100,4
0.71,0.73,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.45,0.47,"C",0.5,1.38629436111989,100,4
0.97,0.97,"C",0.5,1.38629436111989,100,4
0.51,0.41,"C",0.5,1.38629436111989,100,4
0.53,0.55,"C",0.5,1.38629436111989,100,4
0.49,0.51,"C",0.5,1.38629436111989,100,4
0.69,0.39,"C",0.5,1.38629436111989,100,4
0.49,0.51,"C",0.5,1.38629436111989,100,4
0.45,0.63,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.53,0.45,"C",0.5,1.38629436111989,100,4
0.43,0.43,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.49,"C",0.5,1.38629436111989,100,4
0.69,0.49,"C",0.5,1.38629436111989,100,4
0.45,0.45,"C",0.5,1.38629436111989,100,4
0.59,0.51,"C",0.5,1.38629436111989,100,4
0.83,0.51,"C",0.5,1.38629436111989,100,4
0.71,0.39,"C",0.5,1.38629436111989,100,4
0.51,0.61,"C",0.5,1.38629436111989,100,4
0.49,0.47,"C",0.5,1.38629436111989,100,4
0.09,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.55,0.59,"C",0.5,1.38629436111989,100,4
0.39,0.51,"C",0.5,1.38629436111989,100,4
0.33,0.33,"C",0.5,1.38629436111989,100,4
0.57,0.57,"C",0.5,1.38629436111989,100,4
0.47,0.49,"C",0.5,1.38629436111989,100,4
0.53,0.57,"C",0.5,1.38629436111989,100,4
0.75,0.75,"C",0.5,1.38629436111989,100,4
0.97,0.97,"C",0.5,1.38629436111989,100,4
0.31,0.53,"C",0.5,1.38629436111989,100,4
0.33,0.33,"C",0.5,1.38629436111989,100,4
0.53,0.45,"C",0.5,1.38629436111989,100,4
0.51,0.45,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.51,0.55,"C",0.5,1.38629436111989,100,4
0.39,0.79,"C",0.5,1.38629436111989,100,4
0.57,0.51,"C",0.5,1.38629436111989,100,4
0.71,0.71,"C",0.5,1.38629436111989,100,4
0.45,0.47,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.41,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.57,0.55,"C",0.5,1.38629436111989,100,4
0.45,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.53,"C",0.5,1.38629436111989,100,4
0.29,0.53,"C",0.5,1.38629436111989,100,4
0.55,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.47,"C",0.5,1.38629436111989,100,4
0.49,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.61,"C",0.5,1.38629436111989,100,4
0.35,0.35,"C",0.5,1.38629436111989,100,4
0.55,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.45,0.41,"C",0.5,1.38629436111989,100,4
0.69,0.53,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.47,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.61,0.57,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.37,0.99,"C",0.5,1.38629436111989,100,4
0.83,0.53,"C",0.5,1.38629436111989,100,4
0.43,0.49,"C",0.5,1.38629436111989,100,4
0.53,0.65,"C",0.5,1.38629436111989,100,4
0.67,0.53,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.57,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.35,"C",0.5,1.38629436111989,100,4
0.95,0.43,"C",0.5,1.38629436111989,100,4
0.47,0.51,"C",0.5,1.38629436111989,100,4
0.45,0.45,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.97,0.45,"C",0.5,1.38629436111989,100,4
0.49,0.43,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.43,"C",0.5,1.38629436111989,100,4
0.51,0.19,"C",0.5,1.38629436111989,100,4
0.41,0.47,"C",0.5,1.38629436111989,100,4
0.33,0.33,"C",0.5,1.38629436111989,100,4
0.69,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.59,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.47,0.55,"C",0.5,1.38629436111989,100,4
0.83,0.39,"C",0.5,1.38629436111989,100,4
0.51,0.47,"C",0.5,1.38629436111989,100,4
0.13,0.53,"C",0.5,1.38629436111989,100,4
0.63,0.65,"C",0.5,1.38629436111989,100,4
0.25,0.49,"C",0.5,1.38629436111989,100,4
0.75,0.77,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.45,0.45,"C",0.5,1.38629436111989,100,4
0.55,0.43,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.39,0.51,"C",0.5,1.38629436111989,100,4
0.95,0.41,"C",0.5,1.38629436111989,100,4
0.03,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.45,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.35,0.35,"C",0.5,1.38629436111989,100,4
0.47,0.49,"C",0.5,1.38629436111989,100,4
0.37,0.47,"C",0.5,1.38629436111989,100,4
0.55,0.47,"C",0.5,1.38629436111989,100,4
0.51,0.37,"C",0.5,1.38629436111989,100,4
0.29,0.45,"C",0.5,1.38629436111989,100,4
0.95,0.93,"C",0.5,1.38629436111989,100,4
0.51,0.89,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.03,0.51,"C",0.5,1.38629436111989,100,4
0.35,0.35,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.33,0.43,"C",0.5,1.38629436111989,100,4
0.43,0.51,"C",0.5,1.38629436111989,100,4
0.69,0.53,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.35,"C",0.5,1.38629436111989,100,4
0.49,0.33,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.89,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.65,"C",0.5,1.38629436111989,100,4
0.53,0.41,"C",0.5,1.38629436111989,100,4
0.17,0.95,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.63,"C",0.5,1.38629436111989,100,4
0.57,0.75,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.63,0.39,"C",0.5,1.38629436111989,100,4
0.57,0.57,"C",0.5,1.38629436111989,100,4
0.55,0.71,"C",0.5,1.38629436111989,100,4
0.51,0.37,"C",0.5,1.38629436111989,100,4
0.49,0.57,"C",0.5,1.38629436111989,100,4
0.49,0.61,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.75,0.75,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.55,0.71,"C",0.5,1.38629436111989,100,4
0.51,0.45,"C",0.5,1.38629436111989,100,4
0.39,0.43,"C",0.5,1.38629436111989,100,4
0.51,0.71,"C",0.5,1.38629436111989,100,4
0.59,0.59,"C",0.5,1.38629436111989,100,4
0.49,0.47,"C",0.5,1.38629436111989,100,4
0.61,0.51,"C",0.5,1.38629436111989,100,4
0.41,0.51,"C",0.5,1.38629436111989,100,4
0.41,0.45,"C",0.5,1.38629436111989,100,4
0.43,0.43,"C",0.5,1.38629436111989,100,4
0.55,0.65,"C",0.5,1.38629436111989,100,4
0.81,0.77,"C",0.5,1.38629436111989,100,4
0.41,0.83,"C",0.5,1.38629436111989,100,4
0.43,0.43,"C",0.5,1.38629436111989,100,4
0.57,0.67,"C",0.5,1.38629436111989,100,4
0.55,0.65,"C",0.5,1.38629436111989,100,4
0.49,0.43,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.67,0.63,"C",0.5,1.38629436111989,100,4
0.77,0.81,"C",0.5,1.38629436111989,100,4
0.61,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.29,"C",0.5,1.38629436111989,100,4
0.51,0.27,"C",0.5,1.38629436111989,100,4
0.43,0.41,"C",0.5,1.38629436111989,100,4
0.45,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.43,"C",0.5,1.38629436111989,100,4
0.45,0.43,"C",0.5,1.38629436111989,100,4
0.49,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.53,"C",0.5,1.38629436111989,100,4
0.47,0.29,"C",0.5,1.38629436111989,100,4
0.49,0.53,"C",0.5,1.38629436111989,100,4
0.69,0.67,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.61,0.51,"C",0.5,1.38629436111989,100,4
0.81,0.53,"C",0.5,1.38629436111989,100,4
0.45,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.83,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.75,0.71,"C",0.5,1.38629436111989,100,4
0.83,0.83,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.57,0.81,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.47,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.03,0.71,"C",0.5,1.38629436111989,100,4
0.49,0.71,"C",0.5,1.38629436111989,100,4
0.55,0.17,"C",0.5,1.38629436111989,100,4
0.21,0.27,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.81,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.61,"C",0.5,1.38629436111989,100,4
0.51,0.63,"C",0.5,1.38629436111989,100,4
0.15,0.71,"C",0.5,1.38629436111989,100,4
0.75,0.65,"C",0.5,1.38629436111989,100,4
0.65,0.75,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.63,0.63,"C",0.5,1.38629436111989,100,4
0.29,0.61,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.63,0.47,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.63,0.47,"C",0.5,1.38629436111989,100,4
0.73,0.73,"C",0.5,1.38629436111989,100,4
0.53,0.57,"C",0.5,1.38629436111989,100,4
0.57,0.57,"C",0.5,1.38629436111989,100,4
0.45,0.53,"C",0.5,1.38629436111989,100,4
0.59,0.55,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.57,"C",0.5,1.38629436111989,100,4
0.13,0.37,"C",0.5,1.38629436111989,100,4
0.33,0.33,"C",0.5,1.38629436111989,100,4
0.49,0.47,"C",0.5,1.38629436111989,100,4
0.19,0.53,"C",0.5,1.38629436111989,100,4
0.53,0.67,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.61,0.63,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.77,0.03,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.61,0.55,"C",0.5,1.38629436111989,100,4
0.75,0.75,"C",0.5,1.38629436111989,100,4
0.49,0.55,"C",0.5,1.38629436111989,100,4
0.39,0.71,"C",0.5,1.38629436111989,100,4
0.87,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.47,"C",0.5,1.38629436111989,100,4
0.37,0.51,"C",0.5,1.38629436111989,100,4
0.45,0.55,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.57,"C",0.5,1.38629436111989,100,4
0.75,0.53,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.47,"C",0.5,1.38629436111989,100,4
0.89,0.45,"C",0.5,1.38629436111989,100,4
0.47,0.33,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.61,0.51,"C",0.5,1.38629436111989,100,4
0.37,0.45,"C",0.5,1.38629436111989,100,4
0.57,0.61,"C",0.5,1.38629436111989,100,4
0.93,0.29,"C",0.5,1.38629436111989,100,4
0.49,0.85,"C",0.5,1.38629436111989,100,4
0.37,0.37,"C",0.5,1.38629436111989,100,4
0.49,0.45,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.61,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.25,0.49,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.59,0.49,"C",0.5,1.38629436111989,100,4
0.53,0.49,"C",0.5,1.38629436111989,100,4
0.57,0.49,"C",0.5,1.38629436111989,100,4
0.21,0.27,"C",0.5,1.38629436111989,100,4
0.97,0.63,"C",0.5,1.38629436111989,100,4
0.63,0.59,"C",0.5,1.38629436111989,100,4
0.03,0.03,"C",0.5,1.38629436111989,100,4
0.63,0.55,"C",0.5,1.38629436111989,100,4
0.59,0.49,"C",0.5,1.38629436111989,100,4
0.67,0.45,"C",0.5,1.38629436111989,100,4
0.59,0.57,"C",0.5,1.38629436111989,100,4
0.47,0.51,"C",0.5,1.38629436111989,100,4
0.75,0.49,"C",0.5,1.38629436111989,100,4
0.47,0.25,"C",0.5,1.38629436111989,100,4
0.45,0.37,"C",0.5,1.38629436111989,100,4
0.65,0.51,"C",0.5,1.38629436111989,100,4
0.33,0.33,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.91,0.47,"C",0.5,1.38629436111989,100,4
0.55,0.63,"C",0.5,1.38629436111989,100,4
0.53,0.63,"C",0.5,1.38629436111989,100,4
0.51,0.87,"C",0.5,1.38629436111989,100,4
0.61,0.55,"C",0.5,1.38629436111989,100,4
0.55,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.35,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.43,0.43,"C",0.5,1.38629436111989,100,4
0.45,0.45,"C",0.5,1.38629436111989,100,4
0.65,0.59,"C",0.5,1.38629436111989,100,4
0.33,0.33,"C",0.5,1.38629436111989,100,4
0.99,0.59,"C",0.5,1.38629436111989,100,4
0.79,0.69,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.45,0.45,"C",0.5,1.38629436111989,100,4
0.61,0.61,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.71,0.59,"C",0.5,1.38629436111989,100,4
0.75,0.41,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.53,0.63,"C",0.5,1.38629436111989,100,4
0.39,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.43,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.71,0.59,"C",0.5,1.38629436111989,100,4
0.41,0.35,"C",0.5,1.38629436111989,100,4
0.51,0.65,"C",0.5,1.38629436111989,100,4
0.47,0.51,"C",0.5,1.38629436111989,100,4
0.75,0.61,"C",0.5,1.38629436111989,100,4
0.85,0.53,"C",0.5,1.38629436111989,100,4
0.31,0.43,"C",0.5,1.38629436111989,100,4
0.51,0.47,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.63,0.53,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.43,0.49,"C",0.5,1.38629436111989,100,4
0.81,0.61,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.17,0.17,"C",0.5,1.38629436111989,100,4
0.31,0.31,"C",0.5,1.38629436111989,100,4
0.51,0.55,"C",0.5,1.38629436111989,100,4
0.43,0.41,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.55,"C",0.5,1.38629436111989,100,4
0.49,0.03,"C",0.5,1.38629436111989,100,4
0.57,0.45,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.61,0.57,"C",0.5,1.38629436111989,100,4
0.59,0.59,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.51,0.71,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.35,0.35,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.55,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.61,0.51,"C",0.5,1.38629436111989,100,4
0.97,0.47,"C",0.5,1.38629436111989,100,4
0.59,0.57,"C",0.5,1.38629436111989,100,4
0.77,0.45,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.45,0.35,"C",0.5,1.38629436111989,100,4
0.63,0.63,"C",0.5,1.38629436111989,100,4
0.45,0.43,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.65,0.55,"C",0.5,1.38629436111989,100,4
0.45,0.45,"C",0.5,1.38629436111989,100,4
0.71,0.51,"C",0.5,1.38629436111989,100,4
0.53,0.49,"C",0.5,1.38629436111989,100,4
0.43,0.47,"C",0.5,1.38629436111989,100,4
0.59,0.61,"C",0.5,1.38629436111989,100,4
0.51,0.07,"C",0.5,1.38629436111989,100,4
0.47,0.47,"C",0.5,1.38629436111989,100,4
0.31,0.55,"C",0.5,1.38629436111989,100,4
0.49,0.47,"C",0.5,1.38629436111989,100,4
0.47,0.35,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.43,0.53,"C",0.5,1.38629436111989,100,4
0.45,0.41,"C",0.5,1.38629436111989,100,4
0.69,0.71,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.53,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.55,0.59,"C",0.5,1.38629436111989,100,4
0.49,0.17,"C",0.5,1.38629436111989,100,4
0.75,0.53,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.43,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.61,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.43,0.53,"C",0.5,1.38629436111989,100,4
0.55,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.57,0.57,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.57,0.51,"C",0.5,1.38629436111989,100,4
0.63,0.89,"C",0.5,1.38629436111989,100,4
0.53,0.85,"C",0.5,1.38629436111989,100,4
0.09,0.49,"C",0.5,1.38629436111989,100,4
0.45,0.45,"C",0.5,1.38629436111989,100,4
0.59,0.59,"C",0.5,1.38629436111989,100,4
0.55,0.43,"C",0.5,1.38629436111989,100,4
0.41,0.35,"C",0.5,1.38629436111989,100,4
0.43,0.47,"C",0.5,1.38629436111989,100,4
0.63,0.61,"C",0.5,1.38629436111989,100,4
0.39,0.47,"C",0.5,1.38629436111989,100,4
0.97,0.59,"C",0.5,1.38629436111989,100,4
0.49,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.51,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.81,0.81,"C",0.5,1.38629436111989,100,4
0.31,0.51,"C",0.5,1.38629436111989,100,4
0.25,0.51,"C",0.5,1.38629436111989,100,4
0.41,0.41,"C",0.5,1.38629436111989,100,4
0.59,0.41,"C",0.5,1.38629436111989,100,4
0.67,0.51,"C",0.5,1.38629436111989,100,4
0.47,0.51,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.55,0.67,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.43,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.55,0.55,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.51,0.39,"C",0.5,1.38629436111989,100,4
0.51,0.57,"C",0.5,1.38629436111989,100,4
0.51,0.13,"C",0.5,1.38629436111989,100,4
0.51,0.57,"C",0.5,1.38629436111989,100,4
0.41,0.41,"C",0.5,1.38629436111989,100,4
0.51,0.87,"C",0.5,1.38629436111989,100,4
0.49,0.67,"C",0.5,1.38629436111989,100,4
0.53,0.53,"C",0.5,1.38629436111989,100,4
0.67,0.67,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.31,0.15,"C",0.5,1.38629436111989,100,4
0.51,0.51,"C",0.5,1.38629436111989,100,4
0.49,0.49,"C",0.5,1.38629436111989,100,4
0.59,0.61,"C",0.5,1.38629436111989,100,4
0.51,0.53,"C",0.5,1.38629436111989,100,4
0.53,0.47,"C",0.5,1.38629436111989,100,4
