"indepCut","depCut","model","cutpoint","beta","N","clsize"
0.33,0.05,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.65,0.65,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.41,0.41,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.37,0.39,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.21,0.23,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.29,"B",0.3,1.38629436111989,100,4
0.33,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.39,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.37,"B",0.3,1.38629436111989,100,4
0.31,0.07,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.41,0.41,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.21,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.75,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.25,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.29,"B",0.3,1.38629436111989,100,4
0.29,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.37,0.35,"B",0.3,1.38629436111989,100,4
0.29,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.37,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.21,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.37,"B",0.3,1.38629436111989,100,4
0.29,0.25,"B",0.3,1.38629436111989,100,4
0.43,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.27,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.33,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.37,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.37,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.37,0.31,"B",0.3,1.38629436111989,100,4
0.21,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.37,0.37,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.37,0.37,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.25,0.25,"B",0.3,1.38629436111989,100,4
0.27,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.29,0.51,"B",0.3,1.38629436111989,100,4
0.47,0.61,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.43,0.43,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.27,0.25,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.19,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.63,0.43,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.37,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.31,"B",0.3,1.38629436111989,100,4
0.25,0.25,"B",0.3,1.38629436111989,100,4
0.31,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.55,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.37,0.37,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.21,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.41,0.39,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.43,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.33,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.37,"B",0.3,1.38629436111989,100,4
0.53,0.53,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.23,0.23,"B",0.3,1.38629436111989,100,4
0.41,0.41,"B",0.3,1.38629436111989,100,4
0.37,0.37,"B",0.3,1.38629436111989,100,4
0.49,0.49,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.37,0.35,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.29,0.45,"B",0.3,1.38629436111989,100,4
0.33,0.29,"B",0.3,1.38629436111989,100,4
0.29,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.43,0.43,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.51,0.49,"B",0.3,1.38629436111989,100,4
0.27,0.23,"B",0.3,1.38629436111989,100,4
0.37,0.35,"B",0.3,1.38629436111989,100,4
0.41,0.37,"B",0.3,1.38629436111989,100,4
0.33,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.41,"B",0.3,1.38629436111989,100,4
0.45,0.47,"B",0.3,1.38629436111989,100,4
0.31,0.23,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.43,0.41,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.33,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.57,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.21,0.21,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.35,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.23,0.21,"B",0.3,1.38629436111989,100,4
0.67,0.55,"B",0.3,1.38629436111989,100,4
0.87,0.87,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.41,0.33,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.25,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.47,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.33,"B",0.3,1.38629436111989,100,4
0.23,0.21,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.23,"B",0.3,1.38629436111989,100,4
0.29,0.35,"B",0.3,1.38629436111989,100,4
0.27,0.31,"B",0.3,1.38629436111989,100,4
0.37,0.37,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.45,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.25,0.25,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.19,0.19,"B",0.3,1.38629436111989,100,4
0.27,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.23,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.25,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.47,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.27,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.25,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.23,"B",0.3,1.38629436111989,100,4
0.39,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.53,0.37,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.49,0.47,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.43,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.27,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.27,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.23,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.59,0.59,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.11,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.29,"B",0.3,1.38629436111989,100,4
0.25,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.33,0.35,"B",0.3,1.38629436111989,100,4
0.25,0.25,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.61,0.33,"B",0.3,1.38629436111989,100,4
0.33,0.31,"B",0.3,1.38629436111989,100,4
0.37,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.47,0.47,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.41,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.31,"B",0.3,1.38629436111989,100,4
0.41,0.41,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.39,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.47,0.47,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.33,0.35,"B",0.3,1.38629436111989,100,4
0.37,0.37,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.53,0.53,"B",0.3,1.38629436111989,100,4
0.29,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.37,0.25,"B",0.3,1.38629436111989,100,4
0.33,0.17,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.37,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.23,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.31,"B",0.3,1.38629436111989,100,4
0.41,0.41,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.23,0.23,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.21,"B",0.3,1.38629436111989,100,4
0.27,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.37,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.25,0.25,"B",0.3,1.38629436111989,100,4
0.17,0.15,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.13,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.25,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.31,"B",0.3,1.38629436111989,100,4
0.25,0.25,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.25,0.25,"B",0.3,1.38629436111989,100,4
0.35,0.37,"B",0.3,1.38629436111989,100,4
0.25,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.45,0.45,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.43,0.43,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.27,0.09,"B",0.3,1.38629436111989,100,4
0.33,0.39,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.25,"B",0.3,1.38629436111989,100,4
0.31,0.33,"B",0.3,1.38629436111989,100,4
0.35,0.35,"B",0.3,1.38629436111989,100,4
0.27,0.27,"B",0.3,1.38629436111989,100,4
0.41,0.41,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.37,0.29,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.33,0.35,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.27,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.27,"B",0.3,1.38629436111989,100,4
0.23,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.47,0.47,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.35,"B",0.3,1.38629436111989,100,4
0.25,0.31,"B",0.3,1.38629436111989,100,4
0.39,0.39,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.11,0.25,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.43,0.43,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.29,"B",0.3,1.38629436111989,100,4
0.33,0.33,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.35,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.27,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.33,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.29,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.29,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.31,0.31,"B",0.3,1.38629436111989,100,4
0.37,0.37,"B",0.3,1.38629436111989,100,4
