"treeIndep_inc","treeIndep_exc","treeDep_inc","treeDep_exc","treeIndep_acc","treeDep_acc","treeIndep_auc","treeDep_auc","model","beta1","beta2"
TRUE,FALSE,TRUE,FALSE,0.65275,0.65275,0.66160587639311,0.66160587639311,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.58875,0.58875,0.626255876477811,0.630552132887901,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.62575,0.621,0.624246415038862,0.628409240899301,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,TRUE,TRUE,0.613,0.6315,0.623268348389772,0.664928703491826,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.61225,0.61225,0.633125951403933,0.633125951403933,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6125,0.6125,0.639380392156863,0.639380392156863,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.631,0.631,0.645787720223061,0.650127905359736,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.578,0.578,0.613254446832991,0.613254446832991,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6205,0.638,0.55219500684113,0.568327949912538,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.62175,0.62175,0.638645790839134,0.638645790839134,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,FALSE,FALSE,0.59675,0.6205,0.621916401516479,0.563097782293382,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60675,0.62425,0.624658439095644,0.61640102520896,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.641,0.641,0.671051445121872,0.671195935581156,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.62725,0.62725,0.647703647628344,0.647703647628344,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.63,0.63,0.613536438223938,0.612030512655513,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.62825,0.61925,0.585543296030735,0.617893106682272,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.62125,0.62125,0.616849612526645,0.616849612526645,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.586,0.586,0.64290916924154,0.641588141446372,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.6185,0.6185,0.628363006681004,0.629531609562249,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.57975,0.57975,0.620775104712332,0.620775104712332,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.56775,0.56775,0.625149759247876,0.625149759247876,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.63375,0.6145,0.664583013672941,0.62161785985236,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.62325,0.62625,0.658723355963658,0.658723355963658,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.63675,0.63675,0.66840921890325,0.66658861926871,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6345,0.6345,0.652327845207026,0.652327845207026,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.618,0.618,0.653200664192887,0.653200664192887,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.627,0.627,0.636565670818528,0.62928441320215,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.64975,0.64975,0.647224186932444,0.647224186932444,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.604,0.604,0.634743779564101,0.634743779564101,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.63375,0.63375,0.663416903313049,0.663416903313049,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.623,0.623,0.65154943236784,0.649779311524908,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.6345,0.6345,0.627263203722348,0.627907812032326,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.62775,0.62775,0.656179398685781,0.656334773569954,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.622,0.622,0.655885075094808,0.655885075094808,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.63325,0.63325,0.665515654024957,0.665515654024957,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.63325,0.63325,0.656127259237371,0.656127259237371,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.574,0.574,0.624560849720367,0.627724765621547,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.64325,0.64325,0.6696764225335,0.665027585532582,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.632,0.62975,0.656873377636051,0.627248058285274,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.637,0.637,0.648356162466042,0.648356162466042,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.61325,0.5625,0.653541986093395,0.621582402432582,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.62625,0.62625,0.657046976281551,0.63085521265162,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.62425,0.62425,0.626140377132595,0.626140377132595,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.564,0.564,0.616263412489845,0.617378980850953,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.61875,0.61875,0.627469475764191,0.627469475764191,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.62875,0.62875,0.65941480818257,0.65941480818257,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6305,0.6305,0.6634368,0.6634368,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.6475,0.6475,0.616087379172486,0.607744735617076,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6205,0.6205,0.613065069090655,0.613065069090655,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6175,0.6175,0.644487642708978,0.644487642708978,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.62825,0.62825,0.662198798928825,0.621957615958549,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.65425,0.65425,0.643608824994592,0.644443237953301,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60475,0.60475,0.610640620476052,0.610640620476052,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,TRUE,TRUE,0.6185,0.632,0.6174073071951,0.659017604439119,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.5945,0.5945,0.577566337510872,0.577566337510872,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.63825,0.63825,0.677939906193264,0.677939906193264,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6365,0.6365,0.625762027131436,0.625762027131436,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.631,0.631,0.650337427767591,0.647903851239168,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6375,0.6375,0.65323088608407,0.65323088608407,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6325,0.6325,0.657735076502541,0.657735076502541,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6305,0.6305,0.665898861358767,0.64798448406939,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.61375,0.61375,0.646481660830116,0.646695453904075,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.63375,0.63375,0.652806841408144,0.652806841408144,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.62225,0.626,0.627960770788129,0.617225674215373,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.632,0.62575,0.606901811233288,0.656931401937275,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.619,0.619,0.594172904882773,0.594172904882773,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.63175,0.63175,0.655495793739884,0.65727396382638,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.626,0.626,0.612356593087424,0.612356593087424,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60075,0.62925,0.627185174528647,0.666745161894398,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.6145,0.6145,0.609609970970941,0.609609970970941,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.60825,0.60825,0.608508092533983,0.608508092533983,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.62775,0.62775,0.662072941536678,0.660906324270742,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.63375,0.62725,0.649016294527559,0.624227243643783,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.6135,0.629,0.624528107404687,0.641509798616211,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6165,0.6165,0.636899112089451,0.626604600440253,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6425,0.6425,0.677553535958205,0.675546923893227,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.64825,0.64825,0.652802046732894,0.652802046732894,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.621,0.621,0.65481641874753,0.65481641874753,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.55375,0.62475,0.622164272765305,0.620725939797199,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59925,0.59925,0.606388627461381,0.606388627461381,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.643,0.643,0.645121402262865,0.645121402262865,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.636,0.636,0.668036865567626,0.666109969167523,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.63775,0.63775,0.633464893806107,0.659317892900631,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.65125,0.65125,0.676014732835565,0.676014732835565,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.627,0.6405,0.649803645665384,0.659065061305764,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.62875,0.62875,0.667862053269608,0.666835485404074,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.6105,0.6305,0.60827921328842,0.635764541319206,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6095,0.6095,0.626745941213922,0.626745941213922,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6185,0.6185,0.579373187572775,0.579373187572775,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.624,0.624,0.639708895751872,0.639708895751872,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,FALSE,FALSE,0.63425,0.62975,0.65882881113767,0.616155174398527,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.55975,0.55975,0.606327472220188,0.606327472220188,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.62825,0.62825,0.652437095933913,0.652437095933913,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.6185,0.61425,0.573573410568529,0.636950424996118,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.623,0.623,0.650410006761325,0.650396213657877,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.592,0.6215,0.599748231753675,0.592286914289884,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.636,0.64175,0.640643254378212,0.653974518459557,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.57275,0.62175,0.625855600823719,0.614710559675718,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.5855,0.5855,0.62079137941461,0.622049996976294,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.61525,0.61525,0.62825148380896,0.626610088408503,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.626,0.6045,0.631193966658694,0.574929310963421,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.63825,0.6135,0.648657175549396,0.628643727408789,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.636,0.6425,0.657645428452815,0.673021894195297,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.63475,0.63475,0.661693825654865,0.661693825654865,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6265,0.6265,0.602257206026859,0.60139343814827,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.62575,0.62575,0.614880942135361,0.633829821008161,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.63325,0.62725,0.652237601902174,0.663779259252889,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.635,0.635,0.657629166217237,0.645710818681911,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.6245,0.6245,0.640167526831052,0.656583455845902,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.63125,0.60625,0.644664447649186,0.611379185433768,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.57325,0.57325,0.615820780675665,0.615820780675665,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.5965,0.6125,0.621048636512406,0.585202649469776,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.64125,0.64125,0.63840047071455,0.63840047071455,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.642,0.642,0.672361729179911,0.672361729179911,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.63075,0.63075,0.673939767678321,0.663488995352439,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.649,0.649,0.669213565899403,0.669213565899403,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.62925,0.6295,0.650045495543294,0.657853883701188,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.62275,0.62275,0.643049841285615,0.639129021721511,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.63325,0.63325,0.667020146607386,0.667020146607386,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.63,0.63,0.658894963040861,0.658894963040861,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.6445,0.6445,0.637666138558549,0.651901462008404,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.59475,0.59475,0.62246052217864,0.621854191734982,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.62575,0.62575,0.65639562518298,0.65639562518298,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6215,0.6215,0.640520620412486,0.640520620412486,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.63875,0.63875,0.672112792452054,0.672112792452054,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6425,0.6425,0.661338833783632,0.661338833783632,"A",1.38629436111989,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.58825,0.58825,0.628701788928328,0.626078921026061,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.644,0.644,0.645461869917585,0.645461869917585,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60875,0.60875,0.613846642147648,0.612097725571778,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.63225,0.63225,0.659510431377262,0.65773196350703,"A",1.38629436111989,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60975,0.629,0.650847735064408,0.633418579686453,"A",1.38629436111989,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.63,0.63,0.6425429000429,0.6425429000429,"A",1.38629436111989,0.693147180559945
