"treeIndep_inc","treeIndep_exc","treeDep_inc","treeDep_exc","treeIndep_acc","treeDep_acc","treeIndep_auc","treeDep_auc","model","beta1","beta2"
TRUE,FALSE,TRUE,FALSE,0.59725,0.59725,0.588352369492172,0.588352369492172,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.54625,0.54625,0.565544672671569,0.565544672671569,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.57925,0.57925,0.596079285155714,0.596079285155714,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59925,0.60225,0.573962635925044,0.566892459374141,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.5985,0.583,0.555247214133299,0.559178794849307,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5725,0.5725,0.548750269045508,0.548750269045508,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59275,0.59275,0.614762894904384,0.614762894904384,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60925,0.60925,0.572043782263783,0.572043782263783,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.573,0.573,0.570902990346127,0.570902990346127,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.58425,0.58425,0.578735141655119,0.576907064391726,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,FALSE,FALSE,0.61775,0.5575,0.601321079242687,0.560309986954067,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.605,0.605,0.586407367735505,0.586207902992076,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5985,0.5985,0.569211010090606,0.569211010090606,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.57575,0.60025,0.591378638900022,0.603554325823925,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.555,0.555,0.563823404359529,0.563823404359529,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.53925,0.5595,0.525581135591839,0.515035933929373,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.609,0.609,0.566083161150517,0.569829974718523,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.589,0.589,0.572081725905298,0.572081725905298,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.56725,0.59375,0.58075742845347,0.548843287684254,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.58325,0.5955,0.573966496768616,0.57057761704751,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6055,0.6055,0.594498937182293,0.594498937182293,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59,0.59,0.551064489458454,0.551064489458454,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.57325,0.57325,0.572976583784637,0.572976583784637,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.6,0.6,0.614369921875,0.566255859375,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.5965,0.5965,0.611015594894215,0.611383680723261,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.5895,0.56925,0.564625740179964,0.558962754588878,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59575,0.59575,0.595506445130846,0.604121655438517,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59425,0.59425,0.605830099457737,0.605830099457737,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.58675,0.58675,0.595968573205731,0.595968573205731,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6005,0.6005,0.58739796519171,0.58739796519171,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.575,0.6,0.568351836223052,0.568351836223052,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59375,0.59375,0.597254218623482,0.597254218623482,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.609,0.609,0.621338695560791,0.621338695560791,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.582,0.582,0.556312519005623,0.568591857443857,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.58225,0.592,0.552422050957207,0.568379817087308,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.5575,0.5575,0.581241716260818,0.570288209153044,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.59525,0.59525,0.598939929786951,0.597462306467274,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.599,0.5975,0.565420187371407,0.5713140494912,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.5445,0.594,0.574241969629431,0.594550339201829,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.562,0.51775,0.531367469194084,0.536763053869919,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6055,0.6055,0.614363982294013,0.614363982294013,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.58825,0.57275,0.54056483719948,0.526335983461009,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.5945,0.5945,0.603305452843744,0.603758263632109,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.599,0.5905,0.576632942893184,0.56582979113152,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.58375,0.60175,0.611540827426413,0.61170006988469,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.59875,0.6005,0.603629727437992,0.608933411974038,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.592,0.5835,0.569873128108926,0.568255205637449,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59925,0.59925,0.599010071743929,0.599010071743929,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.59225,0.5935,0.569802177919197,0.566894029576123,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.59825,0.59,0.570213444691259,0.529357809614137,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.56,0.537,0.558986810324114,0.52419740674701,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.6075,0.602,0.595494220334985,0.573648266100495,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5925,0.5925,0.579135369824619,0.580294478673249,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.58725,0.58425,0.571796953696225,0.577530043412087,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.55575,0.55575,0.580100616296982,0.575993621133281,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5845,0.594,0.551650666144201,0.533293863304639,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59575,0.59575,0.597572451328221,0.596887845284224,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.58875,0.602,0.594843499233595,0.613879891928329,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.5745,0.58175,0.579767370315824,0.578664833906071,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59375,0.59375,0.591550893176594,0.591550893176594,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.53925,0.53925,0.556470281504127,0.555005632568076,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.58475,0.58475,0.515184291743442,0.515184291743442,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60075,0.60075,0.562351485606465,0.569659585922523,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.57925,0.57925,0.56059253881553,0.535009997159839,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.54775,0.5575,0.544479544071598,0.537727321095212,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60675,0.6055,0.591067412261285,0.610105114816757,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.541,0.5765,0.531979617986725,0.571215148169567,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.54675,0.54225,0.533743407990183,0.541186028922589,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.5895,0.5915,0.553840293395921,0.550442788132536,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.55925,0.55925,0.569155058838347,0.518121219691722,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.5655,0.553,0.539260151378705,0.542292087985367,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.58,0.58,0.543340390511132,0.543340390511132,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.539,0.539,0.525031122292179,0.525031122292179,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.57875,0.5995,0.578602877554017,0.532936180691567,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.575,0.587,0.593565153590094,0.592423462758476,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59075,0.59075,0.597997508421808,0.604266006864637,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59875,0.59875,0.612541267701357,0.612541267701357,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59875,0.59875,0.603819743884911,0.603819743884911,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.578,0.578,0.530424920874399,0.555742294478427,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5905,0.5905,0.582858011308477,0.577570021473493,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.56275,0.56275,0.541600440381557,0.541600440381557,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.579,0.579,0.592114686734496,0.592114686734496,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.53575,0.60025,0.553164221896113,0.609771138537695,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.56175,0.56175,0.571112239954908,0.571112239954908,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.57575,0.5865,0.561433639127836,0.574826138932924,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.596,0.596,0.597305775627709,0.604172998222307,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.587,0.587,0.598787969715596,0.598787969715596,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59775,0.59775,0.606263378821326,0.606263378821326,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.546,0.546,0.554678968859554,0.554678968859554,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.535,0.535,0.566382139211813,0.558878212920554,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.607,0.605,0.603023567287498,0.584203954290697,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59275,0.5905,0.590735107455068,0.564534404614751,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.57275,0.57675,0.564063745927302,0.537817310710928,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,FALSE,FALSE,0.57975,0.529,0.599401751604771,0.559157982276047,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.57875,0.57875,0.581680277628387,0.581680277628387,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.581,0.59675,0.55297784958421,0.5449064364111,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5235,0.5235,0.553138684950115,0.553138684950115,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5815,0.5815,0.567436146877672,0.567864209617522,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.595,0.595,0.610396576695194,0.610396576695194,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.596,0.596,0.609353531030076,0.609353531030076,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.614,0.614,0.519425832475401,0.519425832475401,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.581,0.581,0.561017855534097,0.561017855534097,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.581,0.581,0.585249042145594,0.585249042145594,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.58025,0.565,0.595305074419913,0.581832843981281,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59275,0.56775,0.603422257998098,0.584489209124366,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.58275,0.58275,0.602636617615647,0.602636617615647,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.6075,0.6075,0.611454302288466,0.614715650627253,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.58525,0.58525,0.528868720934753,0.524823371618801,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.5935,0.5935,0.585874560786254,0.598912083967786,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.58175,0.58175,0.511776876254089,0.511776876254089,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.53,0.6105,0.56330421973887,0.583939385349342,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.5915,0.5915,0.606246462792457,0.603129322894411,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59725,0.60625,0.588582314070773,0.600849547571433,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.60025,0.60025,0.600586648986882,0.600586648986882,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5435,0.5595,0.578109079688985,0.576443854927146,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.53725,0.5495,0.56741013990084,0.557890269366547,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.5855,0.59825,0.591275319992751,0.579215293657968,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.57775,0.59375,0.603176161436643,0.598910894032172,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5925,0.5925,0.583319661458333,0.583319661458333,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59325,0.59325,0.52793855303311,0.52793855303311,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.57475,0.591,0.581430672064777,0.597228437246964,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.604,0.601,0.615581981190575,0.610973542786275,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.5795,0.5795,0.580376753356961,0.580376753356961,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.621,0.621,0.61687336396694,0.61687336396694,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.60125,0.60125,0.539280956459089,0.539280956459089,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.61125,0.52575,0.547913797013792,0.535331020977278,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.56475,0.59225,0.575367529547686,0.549990178162185,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6105,0.6105,0.614950023422463,0.614950023422463,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.57075,0.561,0.552209086875962,0.539420652939795,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.56375,0.56375,0.570184881449112,0.570184881449112,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,TRUE,TRUE,0.56275,0.5405,0.536883236297447,0.523917291123858,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.576,0.55325,0.578064406691198,0.561302487016885,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.601,0.601,0.593205142640295,0.547669741116518,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.5405,0.576,0.517087070842422,0.511529972508726,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.5845,0.5615,0.574023498609066,0.529773981345115,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5945,0.5945,0.601479706599439,0.601479706599439,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.611,0.611,0.603592844761212,0.596341862343749,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.59825,0.53675,0.603126521430712,0.562212528388126,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.60575,0.60575,0.608830253394002,0.606798319128547,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.58675,0.568,0.585058207079688,0.552885304271543,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.5955,0.58225,0.603250818094921,0.58620444952305,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.57225,0.57225,0.567668552414023,0.567668552414023,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5885,0.5885,0.5999437044005,0.5999437044005,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.54975,0.54975,0.55980706604837,0.564814313431739,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60025,0.60025,0.608070721631466,0.608832709817732,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.56425,0.58375,0.565551541816158,0.569678020949108,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.58325,0.58325,0.561358772606069,0.561358772606069,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.60775,0.60775,0.602673505432126,0.602673505432126,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.57075,0.57075,0.589669308305911,0.589669308305911,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.55975,0.55975,0.535556553751822,0.535556553751822,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.5555,0.5555,0.561113580970047,0.551430134033202,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.60125,0.60125,0.60302892394822,0.60302892394822,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.598,0.598,0.522602537575394,0.522602537575394,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,TRUE,FALSE,0.5665,0.60675,0.553103339403195,0.574507732780612,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59375,0.59375,0.6040287910547,0.6040287910547,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,FALSE,0.60225,0.608,0.568299207764302,0.593769226247624,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.6015,0.6015,0.577663861936527,0.577663861936527,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.60525,0.60525,0.574135983984342,0.555658491681008,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.606,0.606,0.59864462585734,0.594300278095419,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.59375,0.59375,0.559208072916667,0.496584375,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.61,0.61,0.552369955863808,0.552369955863808,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59525,0.57575,0.573715010170117,0.551275561054271,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.57725,0.56525,0.57329868082136,0.549588119555332,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.607,0.607,0.58593956323805,0.586527094835067,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.58825,0.58825,0.59065900175814,0.59065900175814,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.60525,0.60525,0.575575659580076,0.573806973520814,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.584,0.5715,0.531154813454953,0.55471515555025,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.5805,0.57175,0.574288212114095,0.565412458571466,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.593,0.593,0.602175543208203,0.602175543208203,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.5785,0.53325,0.590014831051593,0.56332568428853,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.571,0.571,0.535591150771287,0.535591150771287,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5885,0.5885,0.586934960373543,0.586934960373543,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.59625,0.59625,0.597983397264897,0.598302211318158,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.60575,0.613,0.582358676774958,0.58210944712116,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.59525,0.59525,0.587734662848435,0.587734662848435,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.5655,0.5655,0.559158874282875,0.559158874282875,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,FALSE,FALSE,0.595,0.595,0.606339350555037,0.571777544351074,"A",0.693147180559945,0.693147180559945
TRUE,TRUE,TRUE,TRUE,0.58175,0.58775,0.578015285196093,0.58364037879166,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,TRUE,0.58625,0.5785,0.601538402076798,0.559117747473251,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59775,0.59775,0.595596572031364,0.595596572031364,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.58975,0.59225,0.604280807809001,0.586465011665733,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.54725,0.54725,0.552344900105152,0.552344900105152,"A",0.693147180559945,0.693147180559945
FALSE,FALSE,FALSE,FALSE,0.52575,0.56475,0.528375566928261,0.529827626554688,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.5825,0.5825,0.576866743295898,0.576866743295898,"A",0.693147180559945,0.693147180559945
TRUE,FALSE,TRUE,FALSE,0.59475,0.59475,0.567840934933703,0.564721023120513,"A",0.693147180559945,0.693147180559945
